Country,Product Name,Order Date (YEAR),Total Sales IFNULL (AGG)
Sweden,1962 Volkswagen Microbus,2004,5275.2
Sweden,1962 LanciaA Delta 16V,2004,4254.9
Sweden,1960 BSA Gold Star DBD34,2004,0
Sweden,1958 Setra Bus,2004,5043
Sweden,1952 Alpine Renault 1300,2004,7770.37
Sweden,1948 Porsche 356-A Roadster,2004,0
Sweden,1940s Ford truck,2004,4649.28
Sweden,1940 Ford Pickup Truck,2004,3970.44
Sweden,1940 Ford Delivery Sedan,2004,1626.8
Sweden,1939 Cadillac Limousine,2004,1313.12
Sweden,1936 Harley Davidson El Knucklehead,2004,0
Sweden,1934 Ford V8 Coupe,2004,2079.77
Sweden,1926 Ford Fire Engine,2004,1358.76
Sweden,1913 Ford Model T Speedster,2004,4666.16
Sweden,1912 Ford Model T Delivery Wagon,2004,3556.34
Sweden,1904 Buick Runabout,2004,3686.5
Sweden,18th Century Vintage Horse Carriage,2004,2143.6
Sweden,18th century schooner,2004,4937.63
Sweden,The Schooner Bluenose,2003,0
Sweden,Collectable Wooden Train,2003,0
Sweden,1997 BMW R 1100 S,2003,0
Sweden,1996 Peterbilt 379 Stake Bed with Outrigger,2003,0
Sweden,1982 Camaro Z28,2003,0
Sweden,1980’s GM Manhattan Express,2003,0
Sweden,1976 Ford Gran Torino,2003,0
Sweden,1971 Alpine Renault 1600s,2003,0
Sweden,1970 Plymouth Hemi Cuda,2003,0
Sweden,1969 Dodge Charger,2003,0
Sweden,1968 Ford Mustang,2003,0
Sweden,1968 Dodge Charger,2003,0
Sweden,1962 Volkswagen Microbus,2003,0
Sweden,1962 LanciaA Delta 16V,2003,0
Sweden,1960 BSA Gold Star DBD34,2003,0
Sweden,1958 Setra Bus,2003,0
Sweden,1952 Alpine Renault 1300,2003,5717.64
Sweden,1948 Porsche 356-A Roadster,2003,0
Sweden,1940s Ford truck,2003,0
Sweden,1940 Ford Pickup Truck,2003,0
Sweden,1940 Ford Delivery Sedan,2003,0
Sweden,1939 Cadillac Limousine,2003,0
Sweden,1936 Harley Davidson El Knucklehead,2003,0
Sweden,1934 Ford V8 Coupe,2003,0
Sweden,1926 Ford Fire Engine,2003,0
Sweden,1913 Ford Model T Speedster,2003,1957.3
Sweden,1912 Ford Model T Delivery Wagon,2003,0
Sweden,1904 Buick Runabout,2003,0
Sweden,18th Century Vintage Horse Carriage,2003,0
Sweden,18th century schooner,2003,0
Switzerland,1999 Indy 500 Monte Carlo SS,2005,0
Switzerland,1995 Honda Civic,2005,0
Switzerland,1993 Mazda RX-7,2005,0
Switzerland,1992 Ferrari 360 Spider red,2005,0
Switzerland,1982 Lamborghini Diablo,2005,0
Switzerland,1976 Ford Gran Torino,2005,0
Switzerland,1971 Alpine Renault 1600s,2005,0
Switzerland,1970 Plymouth Hemi Cuda,2005,0
Switzerland,1969 Dodge Super Bee,2005,0
Switzerland,1969 Dodge Charger,2005,0
Switzerland,1968 Ford Mustang,2005,0
Switzerland,1968 Dodge Charger,2005,0
Switzerland,1961 Chevrolet Impala,2005,0
Switzerland,1957 Corvette Convertible,2005,0
Switzerland,1956 Porsche 356A Coupe,2005,0
Switzerland,1948 Porsche Type 356 Roadster,2005,0
Switzerland,1948 Porsche 356-A Roadster,2005,0
Switzerland,1999 Indy 500 Monte Carlo SS,2004,5052.96
Switzerland,1995 Honda Civic,2004,2970.24
Switzerland,1993 Mazda RX-7,2004,8356.35
Switzerland,1992 Ferrari 360 Spider red,2004,11928.63
Switzerland,1982 Lamborghini Diablo,2004,2587.32
Switzerland,1976 Ford Gran Torino,2004,8329.82
Switzerland,1971 Alpine Renault 1600s,2004,2397.72
Switzerland,1970 Plymouth Hemi Cuda,2004,5434.29
Switzerland,1969 Dodge Super Bee,2004,5527.57
Switzerland,1969 Dodge Charger,2004,4567.29
Switzerland,1968 Ford Mustang,2004,8259.48
Switzerland,1968 Dodge Charger,2004,7809.8
Switzerland,1961 Chevrolet Impala,2004,6738.86
Switzerland,1957 Corvette Convertible,2004,8786.71
Switzerland,1956 Porsche 356A Coupe,2004,10178.32
Switzerland,1948 Porsche Type 356 Roadster,2004,3776.49
Switzerland,1948 Porsche 356-A Roadster,2004,6076.07
Switzerland,1999 Indy 500 Monte Carlo SS,2003,0
Switzerland,1995 Honda Civic,2003,0
Switzerland,1993 Mazda RX-7,2003,0
Switzerland,1992 Ferrari 360 Spider red,2003,0
Switzerland,1982 Lamborghini Diablo,2003,0
Switzerland,1976 Ford Gran Torino,2003,0
Switzerland,1971 Alpine Renault 1600s,2003,0
Switzerland,1970 Plymouth Hemi Cuda,2003,0
Switzerland,1969 Dodge Super Bee,2003,0
Switzerland,1969 Dodge Charger,2003,0
Switzerland,1968 Ford Mustang,2003,0
Switzerland,1968 Dodge Charger,2003,0
Switzerland,1961 Chevrolet Impala,2003,0
Switzerland,1957 Corvette Convertible,2003,0
Switzerland,1956 Porsche 356A Coupe,2003,0
Switzerland,1948 Porsche Type 356 Roadster,2003,0
Switzerland,1948 Porsche 356-A Roadster,2003,0
UK,The USS Constitution Ship,2005,0
UK,The Titanic,2005,0
UK,The Schooner Bluenose,2005,0
UK,The Queen Mary,2005,0
UK,The Mayflower,2005,0
UK,Pont Yacht,2005,0
UK,HMS Bounty,2005,0
UK,F/A 18 Hornet 1/72,2005,0
UK,Corsair F4U ( Bird Cage),2005,0
UK,Collectable Wooden Train,2005,0
UK,Boeing X-32A JSF,2005,0
UK,American Airlines: MD-11S,2005,0
UK,American Airlines: B767-300,2005,0
UK,America West Airlines B757-200,2005,0
UK,2003 Harley-Davidson Eagle Drag Bike,2005,11503.14
UK,2002 Yamaha YZR M1,2005,2017.79
UK,2002 Suzuki XREO,2005,8052
UK,2002 Chevy Corvette,2005,0
UK,2001 Ferrari Enzo,2005,0
UK,1999 Yamaha Speed Boat,2005,0
UK,1997 BMW R 1100 S,2005,5028.72
UK,1996 Peterbilt 379 Stake Bed with Outrigger,2005,0
UK,1992 Ferrari 360 Spider red,2005,0
UK,1982 Ducati 996 R,2005,1074
UK,1982 Ducati 900 Monster,2005,1552.23
UK,1982 Camaro Z28,2005,0
UK,1980s Black Hawk Helicopter,2005,0
UK,1980’s GM Manhattan Express,2005,0
UK,1974 Ducati 350 Mk3 Desmo,2005,3995.1
UK,1972 Alfa Romeo GTA,2005,0
UK,1970 Triumph Spitfire,2005,0
UK,1970 Chevy Chevelle SS 454,2005,0
UK,1969 Harley Davidson Ultimate Chopper,2005,2044.08
UK,1969 Ford Falcon,2005,0
UK,1969 Corvair Monza,2005,0
UK,1969 Chevrolet Camaro Z28,2005,0
UK,1966 Shelby Cobra 427 S/C,2005,0
UK,1965 Aston Martin DB5,2005,0
UK,1964 Mercedes Tour Bus,2005,0
UK,1962 Volkswagen Microbus,2005,0
UK,1962 LanciaA Delta 16V,2005,0
UK,1962 City of Detroit Streetcar,2005,0
UK,1958 Chevy Corvette Limited Edition,2005,0
UK,1957 Vespa GS150,2005,1991.88
UK,1957 Ford Thunderbird,2005,0
UK,1957 Chevy Pickup,2005,0
UK,1954 Greyhound Scenicruiser,2005,0
UK,1952 Citroen-15CV,2005,0
UK,1950's Chicago Surface Lines Streetcar,2005,0
UK,1949 Jaguar XK 120,2005,0
UK,1941 Chevrolet Special Deluxe Cabriolet,2005,0
UK,1940s Ford truck,2005,0
UK,1940 Ford Delivery Sedan,2005,0
UK,1939 Chevrolet Deluxe Coupe,2005,0
UK,1938 Cadillac V-16 Presidential Limousine,2005,0
UK,1937 Lincoln Berline,2005,0
UK,1937 Horch 930V Limousine,2005,0
UK,1936 Mercedes-Benz 500K Special Roadster,2005,0
UK,1936 Mercedes Benz 500k Roadster,2005,0
UK,1934 Ford V8 Coupe,2005,0
UK,1932 Model A Ford J-Coupe,2005,0
UK,1932 Alfa Romeo 8C2300 Spider Sport,2005,0
UK,1930 Buick Marquette Phaeton,2005,0
UK,1928 Mercedes-Benz SSK,2005,0
UK,1928 Ford Phaeton Deluxe,2005,0
UK,1928 British Royal Navy Airplane,2005,0
UK,1926 Ford Fire Engine,2005,0
UK,1917 Grand Touring Sedan,2005,0
UK,1912 Ford Model T Delivery Wagon,2005,0
UK,1911 Ford Town Car,2005,0
UK,1904 Buick Runabout,2005,0
UK,1903 Ford Model A,2005,0
UK,1900s Vintage Bi-Plane,2005,0
UK,18th Century Vintage Horse Carriage,2005,0
UK,18th century schooner,2005,0
UK,The USS Constitution Ship,2004,5899.44
UK,The Titanic,2004,7308.64
UK,The Schooner Bluenose,2004,3067
UK,The Queen Mary,2004,5471.75
UK,The Mayflower,2004,5004.44
UK,Pont Yacht,2004,2847.91
UK,HMS Bounty,2004,3299.4
UK,F/A 18 Hornet 1/72,2004,3724.8
UK,Corsair F4U ( Bird Cage),2004,4346.96
UK,Collectable Wooden Train,2004,8042.88
UK,Boeing X-32A JSF,2004,1485.8
UK,American Airlines: MD-11S,2004,2996.84
UK,American Airlines: B767-300,2004,2546.6
UK,America West Airlines B757-200,2004,1972.48
UK,2003 Harley-Davidson Eagle Drag Bike,2004,0
UK,2002 Yamaha YZR M1,2004,0
UK,2002 Suzuki XREO,2004,0
UK,2002 Chevy Corvette,2004,2921.13
UK,2001 Ferrari Enzo,2004,5668.66
UK,1999 Yamaha Speed Boat,2004,1517.46
UK,1997 BMW R 1100 S,2004,0
UK,1996 Peterbilt 379 Stake Bed with Outrigger,2004,0
UK,1992 Ferrari 360 Spider red,2004,0
UK,1982 Ducati 996 R,2004,0
UK,1982 Ducati 900 Monster,2004,0
UK,1982 Camaro Z28,2004,0
UK,1980s Black Hawk Helicopter,2004,9385.68
UK,1980’s GM Manhattan Express,2004,0
UK,1974 Ducati 350 Mk3 Desmo,2004,0
UK,1972 Alfa Romeo GTA,2004,4173.84
UK,1970 Triumph Spitfire,2004,2906.97
UK,1970 Chevy Chevelle SS 454,2004,1419.79
UK,1969 Harley Davidson Ultimate Chopper,2004,0
UK,1969 Ford Falcon,2004,2906.8
UK,1969 Corvair Monza,2004,4931.36
UK,1969 Chevrolet Camaro Z28,2004,3505.95
UK,1966 Shelby Cobra 427 S/C,2004,945.8
UK,1965 Aston Martin DB5,2004,0
UK,1964 Mercedes Tour Bus,2004,0
UK,1962 Volkswagen Microbus,2004,0
UK,1962 LanciaA Delta 16V,2004,0
UK,1962 City of Detroit Streetcar,2004,1752.7
UK,1958 Chevy Corvette Limited Edition,2004,0
UK,1957 Vespa GS150,2004,0
UK,1957 Ford Thunderbird,2004,2942.76
UK,1957 Chevy Pickup,2004,0
UK,1954 Greyhound Scenicruiser,2004,0
UK,1952 Citroen-15CV,2004,7385.72
UK,1950's Chicago Surface Lines Streetcar,2004,2772.88
UK,1949 Jaguar XK 120,2004,3295.89
UK,1941 Chevrolet Special Deluxe Cabriolet,2004,6325.73
UK,1940s Ford truck,2004,0
UK,1940 Ford Delivery Sedan,2004,1928.75
UK,1939 Chevrolet Deluxe Coupe,2004,1344.15
UK,1938 Cadillac V-16 Presidential Limousine,2004,1118.26
UK,1937 Lincoln Berline,2004,4111.48
UK,1937 Horch 930V Limousine,2004,4644.77
UK,1936 Mercedes-Benz 500K Special Roadster,2004,1382.67
UK,1936 Mercedes Benz 500k Roadster,2004,1413.27
UK,1934 Ford V8 Coupe,2004,1380.34
UK,1932 Model A Ford J-Coupe,2004,4093.6
UK,1932 Alfa Romeo 8C2300 Spider Sport,2004,7818.96
UK,1930 Buick Marquette Phaeton,2004,1246.44
UK,1928 Mercedes-Benz SSK,2004,3321.12
UK,1928 Ford Phaeton Deluxe,2004,1419.84
UK,1928 British Royal Navy Airplane,2004,2325.25
UK,1926 Ford Fire Engine,2004,0
UK,1917 Grand Touring Sedan,2004,0
UK,1912 Ford Model T Delivery Wagon,2004,2359.72
UK,1911 Ford Town Car,2004,2047.44
UK,1904 Buick Runabout,2004,5117.22
UK,1903 Ford Model A,2004,6616.6
UK,1900s Vintage Bi-Plane,2004,3892.76
UK,18th Century Vintage Horse Carriage,2004,4021.2
UK,18th century schooner,2004,8372.49
UK,The USS Constitution Ship,2003,3252.6
UK,The Titanic,2003,3786.3
UK,The Schooner Bluenose,2003,1818.77
UK,The Queen Mary,2003,2830.2
UK,The Mayflower,2003,0
UK,Pont Yacht,2003,1415.36
UK,HMS Bounty,2003,1933.44
UK,F/A 18 Hornet 1/72,2003,0
UK,Corsair F4U ( Bird Cage),2003,0
UK,Collectable Wooden Train,2003,0
UK,Boeing X-32A JSF,2003,1195.88
UK,American Airlines: MD-11S,2003,0
UK,American Airlines: B767-300,2003,0
UK,America West Airlines B757-200,2003,0
UK,2003 Harley-Davidson Eagle Drag Bike,2003,0
UK,2002 Yamaha YZR M1,2003,0
UK,2002 Suzuki XREO,2003,0
UK,2002 Chevy Corvette,2003,3565.69
UK,2001 Ferrari Enzo,2003,0
UK,1999 Yamaha Speed Boat,2003,2339.84
UK,1997 BMW R 1100 S,2003,0
UK,1996 Peterbilt 379 Stake Bed with Outrigger,2003,1630.96
UK,1992 Ferrari 360 Spider red,2003,4370.59
UK,1982 Ducati 996 R,2003,0
UK,1982 Ducati 900 Monster,2003,0
UK,1982 Camaro Z28,2003,3398.64
UK,1980s Black Hawk Helicopter,2003,4390.08
UK,1980’s GM Manhattan Express,2003,1970.54
UK,1974 Ducati 350 Mk3 Desmo,2003,0
UK,1972 Alfa Romeo GTA,2003,6912.88
UK,1970 Triumph Spitfire,2003,0
UK,1970 Chevy Chevelle SS 454,2003,2592.72
UK,1969 Harley Davidson Ultimate Chopper,2003,0
UK,1969 Ford Falcon,2003,0
UK,1969 Corvair Monza,2003,0
UK,1969 Chevrolet Camaro Z28,2003,5747.73
UK,1966 Shelby Cobra 427 S/C,2003,1254.83
UK,1965 Aston Martin DB5,2003,4374.14
UK,1964 Mercedes Tour Bus,2003,4889.76
UK,1962 Volkswagen Microbus,2003,3399.2
UK,1962 LanciaA Delta 16V,2003,3949.11
UK,1962 City of Detroit Streetcar,2003,0
UK,1958 Chevy Corvette Limited Edition,2003,1190.66
UK,1957 Vespa GS150,2003,0
UK,1957 Ford Thunderbird,2003,4226.88
UK,1957 Chevy Pickup,2003,2834.52
UK,1954 Greyhound Scenicruiser,2003,2543
UK,1952 Citroen-15CV,2003,9889.44
UK,1950's Chicago Surface Lines Streetcar,2003,0
UK,1949 Jaguar XK 120,2003,7251.25
UK,1941 Chevrolet Special Deluxe Cabriolet,2003,4529.16
UK,1940s Ford truck,2003,4837.24
UK,1940 Ford Delivery Sedan,2003,6291.22
UK,1939 Chevrolet Deluxe Coupe,2003,577.6
UK,1938 Cadillac V-16 Presidential Limousine,2003,1590.03
UK,1937 Lincoln Berline,2003,0
UK,1937 Horch 930V Limousine,2003,1256.43
UK,1936 Mercedes-Benz 500K Special Roadster,2003,0
UK,1936 Mercedes Benz 500k Roadster,2003,1693.92
UK,1934 Ford V8 Coupe,2003,0
UK,1932 Model A Ford J-Coupe,2003,3817.77
UK,1932 Alfa Romeo 8C2300 Spider Sport,2003,5441.02
UK,1930 Buick Marquette Phaeton,2003,0
UK,1928 Mercedes-Benz SSK,2003,5074.39
UK,1928 Ford Phaeton Deluxe,2003,0
UK,1928 British Royal Navy Airplane,2003,0
UK,1926 Ford Fire Engine,2003,2441.55
UK,1917 Grand Touring Sedan,2003,13589.8
UK,1912 Ford Model T Delivery Wagon,2003,3338.63
UK,1911 Ford Town Car,2003,1646.72
UK,1904 Buick Runabout,2003,0
UK,1903 Ford Model A,2003,0
UK,1900s Vintage Bi-Plane,2003,1326.38
UK,18th Century Vintage Horse Carriage,2003,0
UK,18th century schooner,2003,5087.7
USA,The USS Constitution Ship,2005,0
USA,The Titanic,2005,0
USA,The Schooner Bluenose,2005,3968
USA,The Queen Mary,2005,0
USA,The Mayflower,2005,3479.98
USA,Pont Yacht,2005,0
USA,P-51-D Mustang,2005,0
USA,HMS Bounty,2005,3789.02
USA,F/A 18 Hornet 1/72,2005,0
USA,Diamond T620 Semi-Skirted Tanker,2005,4667.04
USA,Corsair F4U ( Bird Cage),2005,0
USA,Collectable Wooden Train,2005,2202.24
USA,Boeing X-32A JSF,2005,834.2
USA,ATA: B757-300,2005,5576.5
USA,American Airlines: MD-11S,2005,0
USA,American Airlines: B767-300,2005,3445.4
USA,America West Airlines B757-200,2005,0
USA,2003 Harley-Davidson Eagle Drag Bike,2005,7298.94
USA,2002 Yamaha YZR M1,2005,4796.88
USA,2002 Suzuki XREO,2005,8383.32
USA,2002 Chevy Corvette,2005,1863.2
USA,2001 Ferrari Enzo,2005,18627.4
USA,1999 Yamaha Speed Boat,2005,2245.2
USA,1999 Indy 500 Monte Carlo SS,2005,0
USA,1998 Chrysler Plymouth Prowler,2005,8023
USA,1997 BMW R 1100 S,2005,4564.5
USA,1997 BMW F650 ST,2005,0
USA,1996 Peterbilt 379 Stake Bed with Outrigger,2005,2761.44
USA,1996 Moto Guzzi 1100i,2005,5947
USA,1995 Honda Civic,2005,4497.86
USA,1993 Mazda RX-7,2005,7711.08
USA,1992 Porsche Cayenne Turbo Silver,2005,2682.68
USA,1992 Ferrari 360 Spider red,2005,0
USA,1982 Lamborghini Diablo,2005,2632.19
USA,1982 Ducati 996 R,2005,1599.82
USA,1982 Ducati 900 Monster,2005,2375.45
USA,1982 Camaro Z28,2005,6293.4
USA,1980s Black Hawk Helicopter,2005,4396.54
USA,1980’s GM Manhattan Express,2005,4382.3
USA,1976 Ford Gran Torino,2005,6761.5
USA,1974 Ducati 350 Mk3 Desmo,2005,6364.87
USA,1972 Alfa Romeo GTA,2005,13009.76
USA,1971 Alpine Renault 1600s,2005,2365.78
USA,1970 Triumph Spitfire,2005,6544.93
USA,1970 Plymouth Hemi Cuda,2005,0
USA,1970 Dodge Coronet,2005,1343.75
USA,1970 Chevy Chevelle SS 454,2005,1527.96
USA,1969 Harley Davidson Ultimate Chopper,2005,3376.38
USA,1969 Ford Falcon,2005,13827.94
USA,1969 Dodge Super Bee,2005,3023.6
USA,1969 Dodge Charger,2005,0
USA,1969 Corvair Monza,2005,12183.36
USA,1969 Chevrolet Camaro Z28,2005,3819.84
USA,1968 Ford Mustang,2005,0
USA,1968 Dodge Charger,2005,3452.75
USA,1966 Shelby Cobra 427 S/C,2005,1911.78
USA,1965 Aston Martin DB5,2005,5182.73
USA,1964 Mercedes Tour Bus,2005,0
USA,1962 Volkswagen Microbus,2005,4932.6
USA,1962 LanciaA Delta 16V,2005,5138.56
USA,1962 City of Detroit Streetcar,2005,2718.81
USA,1961 Chevrolet Impala,2005,1988.7
USA,1960 BSA Gold Star DBD34,2005,0
USA,1958 Setra Bus,2005,2651.4
USA,1958 Chevy Corvette Limited Edition,2005,1575.45
USA,1957 Vespa GS150,2005,1947.24
USA,1957 Ford Thunderbird,2005,2947.56
USA,1957 Corvette Convertible,2005,5978.98
USA,1957 Chevy Pickup,2005,8408.92
USA,1956 Porsche 356A Coupe,2005,6066.45
USA,1954 Greyhound Scenicruiser,2005,887.4
USA,1952 Citroen-15CV,2005,3567.79
USA,1952 Alpine Renault 1300,2005,14553.17
USA,1950's Chicago Surface Lines Streetcar,2005,2960.4
USA,1949 Jaguar XK 120,2005,2944
USA,1948 Porsche Type 356 Roadster,2005,6043.94
USA,1948 Porsche 356-A Roadster,2005,0
USA,1941 Chevrolet Special Deluxe Cabriolet,2005,5157.94
USA,1940s Ford truck,2005,4486.17
USA,1940 Ford Pickup Truck,2005,5488.32
USA,1940 Ford Delivery Sedan,2005,8937.22
USA,1939 Chevrolet Deluxe Coupe,2005,679.42
USA,1939 Cadillac Limousine,2005,1805.31
USA,1938 Cadillac V-16 Presidential Limousine,2005,1204.28
USA,1937 Lincoln Berline,2005,3932.72
USA,1937 Horch 930V Limousine,2005,2248.84
USA,1936 Mercedes-Benz 500K Special Roadster,2005,2723.52
USA,1936 Mercedes Benz 500k Roadster,2005,1679.92
USA,1936 Harley Davidson El Knucklehead,2005,1239.93
USA,1936 Chrysler Airflow,2005,6953.47
USA,1934 Ford V8 Coupe,2005,3500.32
USA,1932 Model A Ford J-Coupe,2005,6556.31
USA,1932 Alfa Romeo 8C2300 Spider Sport,2005,3324.33
USA,1930 Buick Marquette Phaeton,2005,1107.54
USA,1928 Mercedes-Benz SSK,2005,8693.92
USA,1928 Ford Phaeton Deluxe,2005,2046.45
USA,1928 British Royal Navy Airplane,2005,0
USA,1926 Ford Fire Engine,2005,2126.95
USA,1917 Maxwell Touring Car,2005,7832.7
USA,1917 Grand Touring Sedan,2005,5346.5
USA,1913 Ford Model T Speedster,2005,8324.9
USA,1912 Ford Model T Delivery Wagon,2005,5161.67
USA,1911 Ford Town Car,2005,2261.25
USA,1904 Buick Runabout,2005,3752.1
USA,1903 Ford Model A,2005,4282.08
USA,1900s Vintage Tri-Plane,2005,0
USA,1900s Vintage Bi-Plane,2005,1331.76
USA,18th Century Vintage Horse Carriage,2005,5153.26
USA,18th century schooner,2005,8137.85
USA,The USS Constitution Ship,2004,7616.94
USA,The Titanic,2004,8973.1
USA,The Schooner Bluenose,2004,5806.77
USA,The Queen Mary,2004,9951.85
USA,The Mayflower,2004,6002.17
USA,Pont Yacht,2004,3813.12
USA,P-51-D Mustang,2004,11203.07
USA,HMS Bounty,2004,14822.41
USA,F/A 18 Hornet 1/72,2004,8206.4
USA,Diamond T620 Semi-Skirted Tanker,2004,16811.62
USA,Corsair F4U ( Bird Cage),2004,7603.76
USA,Collectable Wooden Train,2004,3194.64
USA,Boeing X-32A JSF,2004,12264.03
USA,ATA: B757-300,2004,27400.93
USA,American Airlines: MD-11S,2004,9191.36
USA,American Airlines: B767-300,2004,7215.74
USA,America West Airlines B757-200,2004,13940
USA,2003 Harley-Davidson Eagle Drag Bike,2004,41100.68
USA,2002 Yamaha YZR M1,2004,14221.81
USA,2002 Suzuki XREO,2004,36023.66
USA,2002 Chevy Corvette,2004,13692.22
USA,2001 Ferrari Enzo,2004,13787.53
USA,1999 Yamaha Speed Boat,2004,8403.5
USA,1999 Indy 500 Monte Carlo SS,2004,14410.44
USA,1998 Chrysler Plymouth Prowler,2004,35809.99
USA,1997 BMW R 1100 S,2004,22080.42
USA,1997 BMW F650 ST,2004,22960.64
USA,1996 Peterbilt 379 Stake Bed with Outrigger,2004,11093.21
USA,1996 Moto Guzzi 1100i,2004,27599.9
USA,1995 Honda Civic,2004,14141.28
USA,1993 Mazda RX-7,2004,14481.1
USA,1992 Porsche Cayenne Turbo Silver,2004,16083.68
USA,1992 Ferrari 360 Spider red,2004,47906.58
USA,1982 Lamborghini Diablo,2004,3331.42
USA,1982 Ducati 996 R,2004,5950.69
USA,1982 Ducati 900 Monster,2004,11224.08
USA,1982 Camaro Z28,2004,13311.47
USA,1980s Black Hawk Helicopter,2004,23983.16
USA,1980’s GM Manhattan Express,2004,15211.81
USA,1976 Ford Gran Torino,2004,4189.2
USA,1974 Ducati 350 Mk3 Desmo,2004,17502.97
USA,1972 Alfa Romeo GTA,2004,20734.56
USA,1971 Alpine Renault 1600s,2004,2541.15
USA,1970 Triumph Spitfire,2004,28075.24
USA,1970 Plymouth Hemi Cuda,2004,5026.47
USA,1970 Dodge Coronet,2004,11461.96
USA,1970 Chevy Chevelle SS 454,2004,6304.91
USA,1969 Harley Davidson Ultimate Chopper,2004,21368.32
USA,1969 Ford Falcon,2004,14191.24
USA,1969 Dodge Super Bee,2004,8989.68
USA,1969 Dodge Charger,2004,6539.91
USA,1969 Corvair Monza,2004,11177.19
USA,1969 Chevrolet Camaro Z28,2004,8794.75
USA,1968 Ford Mustang,2004,16740.9
USA,1968 Dodge Charger,2004,10314.68
USA,1966 Shelby Cobra 427 S/C,2004,5480.92
USA,1965 Aston Martin DB5,2004,16266.78
USA,1964 Mercedes Tour Bus,2004,30694.56
USA,1962 Volkswagen Microbus,2004,19510.92
USA,1962 LanciaA Delta 16V,2004,34240.52
USA,1962 City of Detroit Streetcar,2004,7284.88
USA,1961 Chevrolet Impala,2004,13009.42
USA,1960 BSA Gold Star DBD34,2004,16723.3
USA,1958 Setra Bus,2004,23577.13
USA,1958 Chevy Corvette Limited Edition,2004,9476.93
USA,1957 Vespa GS150,2004,8311.03
USA,1957 Ford Thunderbird,2004,2565.72
USA,1957 Corvette Convertible,2004,13709.09
USA,1957 Chevy Pickup,2004,29349.84
USA,1956 Porsche 356A Coupe,2004,9903.25
USA,1954 Greyhound Scenicruiser,2004,14131.01
USA,1952 Citroen-15CV,2004,6858.41
USA,1952 Alpine Renault 1300,2004,48813.07
USA,1950's Chicago Surface Lines Streetcar,2004,6250.78
USA,1949 Jaguar XK 120,2004,7316.84
USA,1948 Porsche Type 356 Roadster,2004,16530.9
USA,1948 Porsche 356-A Roadster,2004,6776.77
USA,1941 Chevrolet Special Deluxe Cabriolet,2004,14461.91
USA,1940s Ford truck,2004,15102.08
USA,1940 Ford Pickup Truck,2004,24205.74
USA,1940 Ford Delivery Sedan,2004,7000.62
USA,1939 Chevrolet Deluxe Coupe,2004,2637.03
USA,1939 Cadillac Limousine,2004,12384.98
USA,1938 Cadillac V-16 Presidential Limousine,2004,2222.68
USA,1937 Lincoln Berline,2004,14601.84
USA,1937 Horch 930V Limousine,2004,9288.84
USA,1936 Mercedes-Benz 500K Special Roadster,2004,4683.39
USA,1936 Mercedes Benz 500k Roadster,2004,3774.97
USA,1936 Harley Davidson El Knucklehead,2004,12348.62
USA,1936 Chrysler Airflow,2004,25127.04
USA,1934 Ford V8 Coupe,2004,14273.37
USA,1932 Model A Ford J-Coupe,2004,14764.36
USA,1932 Alfa Romeo 8C2300 Spider Sport,2004,0
USA,1930 Buick Marquette Phaeton,2004,4494.19
USA,1928 Mercedes-Benz SSK,2004,9465.43
USA,1928 Ford Phaeton Deluxe,2004,8670.12
USA,1928 British Royal Navy Airplane,2004,9040.31
USA,1926 Ford Fire Engine,2004,11458.37
USA,1917 Maxwell Touring Car,2004,17192.09
USA,1917 Grand Touring Sedan,2004,13824.4
USA,1913 Ford Model T Speedster,2004,25180.75
USA,1912 Ford Model T Delivery Wagon,2004,10194.53
USA,1911 Ford Town Car,2004,1452.9
USA,1904 Buick Runabout,2004,2214.44
USA,1903 Ford Model A,2004,5285.99
USA,1900s Vintage Tri-Plane,2004,12131.11
USA,1900s Vintage Bi-Plane,2004,9503.22
USA,18th Century Vintage Horse Carriage,2004,23049.94
USA,18th century schooner,2004,3456.8
USA,The USS Constitution Ship,2003,6680.97
USA,The Titanic,2003,5604.65
USA,The Schooner Bluenose,2003,3627.01
USA,The Queen Mary,2003,5525.76
USA,The Mayflower,2003,12159.22
USA,Pont Yacht,2003,3161.44
USA,P-51-D Mustang,2003,3733.29
USA,HMS Bounty,2003,3975.48
USA,F/A 18 Hornet 1/72,2003,8102.4
USA,Diamond T620 Semi-Skirted Tanker,2003,15576.41
USA,Corsair F4U ( Bird Cage),2003,5844.02
USA,Collectable Wooden Train,2003,9611.11
USA,Boeing X-32A JSF,2003,2682.04
USA,ATA: B757-300,2003,5695.12
USA,American Airlines: MD-11S,2003,6497.95
USA,American Airlines: B767-300,2003,9583.16
USA,America West Airlines B757-200,2003,8264.93
USA,2003 Harley-Davidson Eagle Drag Bike,2003,26124.73
USA,2002 Yamaha YZR M1,2003,8676.25
USA,2002 Suzuki XREO,2003,21743.38
USA,2002 Chevy Corvette,2003,20298.39
USA,2001 Ferrari Enzo,2003,28048.43
USA,1999 Yamaha Speed Boat,2003,5997.64
USA,1999 Indy 500 Monte Carlo SS,2003,14976.72
USA,1998 Chrysler Plymouth Prowler,2003,22766.94
USA,1997 BMW R 1100 S,2003,20126.5
USA,1997 BMW F650 ST,2003,7591.57
USA,1996 Peterbilt 379 Stake Bed with Outrigger,2003,5655.9
USA,1996 Moto Guzzi 1100i,2003,17172.78
USA,1995 Honda Civic,2003,16342.01
